Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Dividends,Stock Splits,Ticker,Market Cap,P/E Ratio,Dividend Yield,EPS
2024-06-10,,,,,,,,,,,,,,843.9205397928836,,,,,,,,,,,,,,,,,,,,,,,,,846.211678578667,,,,,,,,,,,,,,,,,,,,,,,,,839.4976198827964,,,,,,,,,,,,,,,,,,,,,,,,,845.0761108398438,,,,,,,,,,,,,,,,,,,,,,,,,1402300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-11,,,,,,,,,,,,,,845.9726814508426,,,,,,,,,,,,,,,,,,,,,,,,,847.6661531453215,,,,,,,,,,,,,,,,,,,,,,,,,837.0272499545844,,,,,,,,,,,,,,,,,,,,,,,,,846.0424194335938,,,,,,,,,,,,,,,,,,,,,,,,,1690500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-12,,,,,,,,,,,,,,849.0308435622941,,,,,,,,,,,,,,,,,,,,,,,,,852.4476397787797,,,,,,,,,,,,,,,,,,,,,,,,,840.3643035424697,,,,,,,,,,,,,,,,,,,,,,,,,844.5481567382812,,,,,,,,,,,,,,,,,,,,,,,,,1838300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-13,,,,,,,,,,,,,,844.5481191893851,,,,,,,,,,,,,,,,,,,,,,,,,844.5481191893851,,,,,,,,,,,,,,,,,,,,,,,,,834.3275839569914,,,,,,,,,,,,,,,,,,,,,,,,,842.7052612304688,,,,,,,,,,,,,,,,,,,,,,,,,1322400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-14,,,,,,,,,,,,,,840.1750596006476,,,,,,,,,,,,,,,,,,,,,,,,,852.8859772722304,,,,,,,,,,,,,,,,,,,,,,,,,838.670859355766,,,,,,,,,,,,,,,,,,,,,,,,,852.3779296875,,,,,,,,,,,,,,,,,,,,,,,,,1395500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-17,,,,,,,,,,,,,,851.2024495350173,,,,,,,,,,,,,,,,,,,,,,,,,867.2106295660891,,,,,,,,,,,,,,,,,,,,,,,,,850.0867634554697,,,,,,,,,,,,,,,,,,,,,,,,,864.57080078125,,,,,,,,,,,,,,,,,,,,,,,,,1904900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-18,,,,,,,,,,,,,,864.6604826119725,,,,,,,,,,,,,,,,,,,,,,,,,870.597574173326,,,,,,,,,,,,,,,,,,,,,,,,,864.3616489831176,,,,,,,,,,,,,,,,,,,,,,,,,867.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,1763800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-20,,,,,,,,,,,,,,867.9577562796894,,,,,,,,,,,,,,,,,,,,,,,,,870.4879621028641,,,,,,,,,,,,,,,,,,,,,,,,,857.2491153755901,,,,,,,,,,,,,,,,,,,,,,,,,859.1218872070312,,,,,,,,,,,,,,,,,,,,,,,,,1944600.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-21,,,,,,,,,,,,,,863.3056976644157,,,,,,,,,,,,,,,,,,,,,,,,,863.634384243821,,,,,,,,,,,,,,,,,,,,,,,,,844.3887696541414,,,,,,,,,,,,,,,,,,,,,,,,,845.0462036132812,,,,,,,,,,,,,,,,,,,,,,,,,3852900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-24,,,,,,,,,,,,,,846.7297983132576,,,,,,,,,,,,,,,,,,,,,,,,,847.3573793807401,,,,,,,,,,,,,,,,,,,,,,,,,838.2724715852178,,,,,,,,,,,,,,,,,,,,,,,,,844.8968505859375,,,,,,,,,,,,,,,,,,,,,,,,,1722900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-25,,,,,,,,,,,,,,846.0523189396845,,,,,,,,,,,,,,,,,,,,,,,,,852.3978060282438,,,,,,,,,,,,,,,,,,,,,,,,,841.7489324858476,,,,,,,,,,,,,,,,,,,,,,,,,852.218505859375,,,,,,,,,,,,,,,,,,,,,,,,,1675700.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-26,,,,,,,,,,,,,,849.4391914657897,,,,,,,,,,,,,,,,,,,,,,,,,856.4322019728405,,,,,,,,,,,,,,,,,,,,,,,,,846.7894523781168,,,,,,,,,,,,,,,,,,,,,,,,,853.5433959960938,,,,,,,,,,,,,,,,,,,,,,,,,1505300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-27,,,,,,,,,,,,,,854.41003847758,,,,,,,,,,,,,,,,,,,,,,,,,855.0276482038995,,,,,,,,,,,,,,,,,,,,,,,,,845.3749274163212,,,,,,,,,,,,,,,,,,,,,,,,,847.3472900390625,,,,,,,,,,,,,,,,,,,,,,,,,1254900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-06-28,,,,,,,,,,,,,,847.9748885484922,,,,,,,,,,,,,,,,,,,,,,,,,853.9418328085812,,,,,,,,,,,,,,,,,,,,,,,,,843.5519686361205,,,,,,,,,,,,,,,,,,,,,,,,,846.7197265625,,,,,,,,,,,,,,,,,,,,,,,,,2131700.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-01,,,,,,,,,,,,,,850.2162739922617,,,,,,,,,,,,,,,,,,,,,,,,,852.7066555798195,,,,,,,,,,,,,,,,,,,,,,,,,837.2662897369606,,,,,,,,,,,,,,,,,,,,,,,,,842.4163818359375,,,,,,,,,,,,,,,,,,,,,,,,,1989000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-02,,,,,,,,,,,,,,842.4363214870194,,,,,,,,,,,,,,,,,,,,,,,,,857.049863569144,,,,,,,,,,,,,,,,,,,,,,,,,839.8363777105083,,,,,,,,,,,,,,,,,,,,,,,,,856.0537109375,,,,,,,,,,,,,,,,,,,,,,,,,1377900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-03,,,,,,,,,,,,,,851.7105010032319,,,,,,,,,,,,,,,,,,,,,,,,,860.1977408903878,,,,,,,,,,,,,,,,,,,,,,,,,851.7105010032319,,,,,,,,,,,,,,,,,,,,,,,,,859.3410034179688,,,,,,,,,,,,,,,,,,,,,,,,,814400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-05,,,,,,,,,,,,,,861.2336844982265,,,,,,,,,,,,,,,,,,,,,,,,,883.5275844227447,,,,,,,,,,,,,,,,,,,,,,,,,855.4161265953546,,,,,,,,,,,,,,,,,,,,,,,,,882.262451171875,,,,,,,,,,,,,,,,,,,,,,,,,2620700.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-08,,,,,,,,,,,,,,883.3781089106254,,,,,,,,,,,,,,,,,,,,,,,,,884.5336799311772,,,,,,,,,,,,,,,,,,,,,,,,,874.2832311520103,,,,,,,,,,,,,,,,,,,,,,,,,877.4510498046875,,,,,,,,,,,,,,,,,,,,,,,,,1611300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-09,,,,,,,,,,,,,,880.4494085556483,,,,,,,,,,,,,,,,,,,,,,,,,893.2200915652899,,,,,,,,,,,,,,,,,,,,,,,,,879.5727894460707,,,,,,,,,,,,,,,,,,,,,,,,,883.4378662109375,,,,,,,,,,,,,,,,,,,,,,,,,1356800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-10,,,,,,,,,,,,,,883.9859144187532,,,,,,,,,,,,,,,,,,,,,,,,,886.8448677523634,,,,,,,,,,,,,,,,,,,,,,,,,877.311679288593,,,,,,,,,,,,,,,,,,,,,,,,,880.9077758789062,,,,,,,,,,,,,,,,,,,,,,,,,1755800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-11,,,,,,,,,,,,,,887.3329305917173,,,,,,,,,,,,,,,,,,,,,,,,,887.3329305917173,,,,,,,,,,,,,,,,,,,,,,,,,843.2631477617205,,,,,,,,,,,,,,,,,,,,,,,,,843.3328857421875,,,,,,,,,,,,,,,,,,,,,,,,,6021100.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-12,,,,,,,,,,,,,,846.620201882894,,,,,,,,,,,,,,,,,,,,,,,,,846.729764083813,,,,,,,,,,,,,,,,,,,,,,,,,835.1544749964822,,,,,,,,,,,,,,,,,,,,,,,,,839.6571044921875,,,,,,,,,,,,,,,,,,,,,,,,,3288400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-15,,,,,,,,,,,,,,843.6017381603394,,,,,,,,,,,,,,,,,,,,,,,,,854.5993012800761,,,,,,,,,,,,,,,,,,,,,,,,,841.4201616328114,,,,,,,,,,,,,,,,,,,,,,,,,845.4645385742188,,,,,,,,,,,,,,,,,,,,,,,,,2064000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-16,,,,,,,,,,,,,,844.5381603049059,,,,,,,,,,,,,,,,,,,,,,,,,847.9649276735545,,,,,,,,,,,,,,,,,,,,,,,,,838.1030534349467,,,,,,,,,,,,,,,,,,,,,,,,,847.4967651367188,,,,,,,,,,,,,,,,,,,,,,,,,1687600.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-17,,,,,,,,,,,,,,844.7473112260486,,,,,,,,,,,,,,,,,,,,,,,,,846.679849553754,,,,,,,,,,,,,,,,,,,,,,,,,839.4079482918836,,,,,,,,,,,,,,,,,,,,,,,,,843.0239868164062,,,,,,,,,,,,,,,,,,,,,,,,,1783100.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-18,,,,,,,,,,,,,,846.1618562210117,,,,,,,,,,,,,,,,,,,,,,,,,852.0092668460136,,,,,,,,,,,,,,,,,,,,,,,,,821.9354188239228,,,,,,,,,,,,,,,,,,,,,,,,,836.1405639648438,,,,,,,,,,,,,,,,,,,,,,,,,2338500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-19,,,,,,,,,,,,,,833.2916331366333,,,,,,,,,,,,,,,,,,,,,,,,,845.6140361118008,,,,,,,,,,,,,,,,,,,,,,,,,832.3452759929589,,,,,,,,,,,,,,,,,,,,,,,,,834.9053955078125,,,,,,,,,,,,,,,,,,,,,,,,,1984400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-22,,,,,,,,,,,,,,842.4961100548692,,,,,,,,,,,,,,,,,,,,,,,,,846.3213630116987,,,,,,,,,,,,,,,,,,,,,,,,,835.3735942338286,,,,,,,,,,,,,,,,,,,,,,,,,844.15966796875,,,,,,,,,,,,,,,,,,,,,,,,,1920200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-23,,,,,,,,,,,,,,845.6339929698754,,,,,,,,,,,,,,,,,,,,,,,,,851.2921326192126,,,,,,,,,,,,,,,,,,,,,,,,,842.3267589381575,,,,,,,,,,,,,,,,,,,,,,,,,848.8316040039062,,,,,,,,,,,,,,,,,,,,,,,,,1744100.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-24,,,,,,,,,,,,,,841.3505488257048,,,,,,,,,,,,,,,,,,,,,,,,,842.7451869303575,,,,,,,,,,,,,,,,,,,,,,,,,826.3086673271058,,,,,,,,,,,,,,,,,,,,,,,,,827.6235961914062,,,,,,,,,,,,,,,,,,,,,,,,,2511300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-25,,,,,,,,,,,,,,832.5743636099073,,,,,,,,,,,,,,,,,,,,,,,,,833.4311010582163,,,,,,,,,,,,,,,,,,,,,,,,,811.1471721546804,,,,,,,,,,,,,,,,,,,,,,,,,812.8107299804688,,,,,,,,,,,,,,,,,,,,,,,,,2183700.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-26,,,,,,,,,,,,,,816.0128832259171,,,,,,,,,,,,,,,,,,,,,,,,,820.2825153125117,,,,,,,,,,,,,,,,,,,,,,,,,807.0447318184291,,,,,,,,,,,,,,,,,,,,,,,,,815.6138305664062,,,,,,,,,,,,,,,,,,,,,,,,,1441500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-29,,,,,,,,,,,,,,820.5617916191424,,,,,,,,,,,,,,,,,,,,,,,,,821.7389177947531,,,,,,,,,,,,,,,,,,,,,,,,,812.1123966136153,,,,,,,,,,,,,,,,,,,,,,,,,813.5787963867188,,,,,,,,,,,,,,,,,,,,,,,,,1320400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-30,,,,,,,,,,,,,,816.0128654325665,,,,,,,,,,,,,,,,,,,,,,,,,820.0031483931169,,,,,,,,,,,,,,,,,,,,,,,,,801.328653363446,,,,,,,,,,,,,,,,,,,,,,,,,808.062255859375,,,,,,,,,,,,,,,,,,,,,,,,,2017200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-07-31,,,,,,,,,,,,,,818.4269949614893,,,,,,,,,,,,,,,,,,,,,,,,,823.4747006276808,,,,,,,,,,,,,,,,,,,,,,,,,809.2992589382359,,,,,,,,,,,,,,,,,,,,,,,,,820.003173828125,,,,,,,,,,,,,,,,,,,,,,,,,2135000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-01,,,,,,,,,,,,,,816.5615192559256,,,,,,,,,,,,,,,,,,,,,,,,,822.1678619589228,,,,,,,,,,,,,,,,,,,,,,,,,807.7130716391686,,,,,,,,,,,,,,,,,,,,,,,,,814.9055786132812,,,,,,,,,,,,,,,,,,,,,,,,,1861400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-02,,,,,,,,,,,,,,814.2172867269551,,,,,,,,,,,,,,,,,,,,,,,,,828.2730249880572,,,,,,,,,,,,,,,,,,,,,,,,,803.0544672096248,,,,,,,,,,,,,,,,,,,,,,,,,820.0830078125,,,,,,,,,,,,,,,,,,,,,,,,,2598500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-05,,,,,,,,,,,,,,796.0614889813136,,,,,,,,,,,,,,,,,,,,,,,,,808.8503537924275,,,,,,,,,,,,,,,,,,,,,,,,,791.073635040328,,,,,,,,,,,,,,,,,,,,,,,,,799.8822021484375,,,,,,,,,,,,,,,,,,,,,,,,,2820900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-06,,,,,,,,,,,,,,803.1043358664159,,,,,,,,,,,,,,,,,,,,,,,,,831.0662742698262,,,,,,,,,,,,,,,,,,,,,,,,,803.1043358664159,,,,,,,,,,,,,,,,,,,,,,,,,814.8956298828125,,,,,,,,,,,,,,,,,,,,,,,,,2476300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-07,,,,,,,,,,,,,,822.1080542643008,,,,,,,,,,,,,,,,,,,,,,,,,831.8044740647922,,,,,,,,,,,,,,,,,,,,,,,,,807.2941522951122,,,,,,,,,,,,,,,,,,,,,,,,,808.3316040039062,,,,,,,,,,,,,,,,,,,,,,,,,1702000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-08,,,,,,,,,,,,,,819.5044315800641,,,,,,,,,,,,,,,,,,,,,,,,,840.7127970315128,,,,,,,,,,,,,,,,,,,,,,,,,818.4569943926716,,,,,,,,,,,,,,,,,,,,,,,,,837.390869140625,,,,,,,,,,,,,,,,,,,,,,,,,2345000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-09,,,,,,,,,,,,,,836.4630693859497,,,,,,,,,,,,,,,,,,,,,,,,,855.6862771190881,,,,,,,,,,,,,,,,,,,,,,,,,835.5951877090582,,,,,,,,,,,,,,,,,,,,,,,,,852.8531494140625,,,,,,,,,,,,,,,,,,,,,,,,,1710600.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-12,,,,,,,,,,,,,,855.1675741979969,,,,,,,,,,,,,,,,,,,,,,,,,868.1359946874387,,,,,,,,,,,,,,,,,,,,,,,,,850.3293801393843,,,,,,,,,,,,,,,,,,,,,,,,,861.4722290039062,,,,,,,,,,,,,,,,,,,,,,,,,1748200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-13,,,,,,,,,,,,,,862.818909970261,,,,,,,,,,,,,,,,,,,,,,,,,865.9413114114939,,,,,,,,,,,,,,,,,,,,,,,,,854.0801801147264,,,,,,,,,,,,,,,,,,,,,,,,,862.7191772460938,,,,,,,,,,,,,,,,,,,,,,,,,1484100.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-14,,,,,,,,,,,,,,862.7690449655463,,,,,,,,,,,,,,,,,,,,,,,,,864.6245120235751,,,,,,,,,,,,,,,,,,,,,,,,,856.4145238991214,,,,,,,,,,,,,,,,,,,,,,,,,860.6143188476562,,,,,,,,,,,,,,,,,,,,,,,,,1341500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-15,,,,,,,,,,,,,,870.7495914079323,,,,,,,,,,,,,,,,,,,,,,,,,878.1914912566176,,,,,,,,,,,,,,,,,,,,,,,,,866.888997406658,,,,,,,,,,,,,,,,,,,,,,,,,875.2186889648438,,,,,,,,,,,,,,,,,,,,,,,,,1923800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-16,,,,,,,,,,,,,,875.2186859147134,,,,,,,,,,,,,,,,,,,,,,,,,875.2186859147134,,,,,,,,,,,,,,,,,,,,,,,,,866.5099126240802,,,,,,,,,,,,,,,,,,,,,,,,,868.4751586914062,,,,,,,,,,,,,,,,,,,,,,,,,1516300.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-19,,,,,,,,,,,,,,868.475161554544,,,,,,,,,,,,,,,,,,,,,,,,,871.5077547694648,,,,,,,,,,,,,,,,,,,,,,,,,866.589738190494,,,,,,,,,,,,,,,,,,,,,,,,,870.2308349609375,,,,,,,,,,,,,,,,,,,,,,,,,1318400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-20,,,,,,,,,,,,,,869.8817237325401,,,,,,,,,,,,,,,,,,,,,,,,,874.6301704067438,,,,,,,,,,,,,,,,,,,,,,,,,869.0537229334108,,,,,,,,,,,,,,,,,,,,,,,,,874.071533203125,,,,,,,,,,,,,,,,,,,,,,,,,1104600.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-21,,,,,,,,,,,,,,878.6004677784676,,,,,,,,,,,,,,,,,,,,,,,,,888.9552572131508,,,,,,,,,,,,,,,,,,,,,,,,,875.0889991940531,,,,,,,,,,,,,,,,,,,,,,,,,879.27880859375,,,,,,,,,,,,,,,,,,,,,,,,,1465500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-22,,,,,,,,,,,,,,880.1566984730956,,,,,,,,,,,,,,,,,,,,,,,,,881.8525809985476,,,,,,,,,,,,,,,,,,,,,,,,,871.0588577120255,,,,,,,,,,,,,,,,,,,,,,,,,875.42822265625,,,,,,,,,,,,,,,,,,,,,,,,,1440900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-23,,,,,,,,,,,,,,880.346219214937,,,,,,,,,,,,,,,,,,,,,,,,,882.4111980155908,,,,,,,,,,,,,,,,,,,,,,,,,869.5524961753996,,,,,,,,,,,,,,,,,,,,,,,,,877.07421875,,,,,,,,,,,,,,,,,,,,,,,,,1305800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-26,,,,,,,,,,,,,,881.0245809406861,,,,,,,,,,,,,,,,,,,,,,,,,891.0801115908463,,,,,,,,,,,,,,,,,,,,,,,,,879.2988029511604,,,,,,,,,,,,,,,,,,,,,,,,,890.3419189453125,,,,,,,,,,,,,,,,,,,,,,,,,1737000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-27,,,,,,,,,,,,,,890.5214338847841,,,,,,,,,,,,,,,,,,,,,,,,,916.6976805826652,,,,,,,,,,,,,,,,,,,,,,,,,884.9150911493485,,,,,,,,,,,,,,,,,,,,,,,,,906.6920776367188,,,,,,,,,,,,,,,,,,,,,,,,,2098900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-28,,,,,,,,,,,,,,908.7470803766023,,,,,,,,,,,,,,,,,,,,,,,,,910.0039683877341,,,,,,,,,,,,,,,,,,,,,,,,,879.5182084335812,,,,,,,,,,,,,,,,,,,,,,,,,885.8927001953125,,,,,,,,,,,,,,,,,,,,,,,,,1668400.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-29,,,,,,,,,,,,,,888.8355757796795,,,,,,,,,,,,,,,,,,,,,,,,,898.2726173924228,,,,,,,,,,,,,,,,,,,,,,,,,883.019721013286,,,,,,,,,,,,,,,,,,,,,,,,,884.4761962890625,,,,,,,,,,,,,,,,,,,,,,,,,1709900.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-08-30,,,,,,,,,,,,,,888.3367812973257,,,,,,,,,,,,,,,,,,,,,,,,,894.1526360042321,,,,,,,,,,,,,,,,,,,,,,,,,880.9547331563825,,,,,,,,,,,,,,,,,,,,,,,,,890.2122192382812,,,,,,,,,,,,,,,,,,,,,,,,,1933500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-03,,,,,,,,,,,,,,894.5017837134849,,,,,,,,,,,,,,,,,,,,,,,,,894.7112955021882,,,,,,,,,,,,,,,,,,,,,,,,,872.3158187126888,,,,,,,,,,,,,,,,,,,,,,,,,876.435791015625,,,,,,,,,,,,,,,,,,,,,,,,,1784200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-04,,,,,,,,,,,,,,875.3184990943406,,,,,,,,,,,,,,,,,,,,,,,,,889.593734618614,,,,,,,,,,,,,,,,,,,,,,,,,874.4606028305074,,,,,,,,,,,,,,,,,,,,,,,,,887.8579711914062,,,,,,,,,,,,,,,,,,,,,,,,,1425200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-05,,,,,,,,,,,,,,886.471345766477,,,,,,,,,,,,,,,,,,,,,,,,,886.471345766477,,,,,,,,,,,,,,,,,,,,,,,,,866.5897670089089,,,,,,,,,,,,,,,,,,,,,,,,,883.8277587890625,,,,,,,,,,,,,,,,,,,,,,,,,1998800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-06,,,,,,,,,,,,,,889.0949531892803,,,,,,,,,,,,,,,,,,,,,,,,,891.0302429598634,,,,,,,,,,,,,,,,,,,,,,,,,868.8841592157914,,,,,,,,,,,,,,,,,,,,,,,,,874.5503540039062,,,,,,,,,,,,,,,,,,,,,,,,,2074600.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-09,,,,,,,,,,,,,,882.5907987089159,,,,,,,,,,,,,,,,,,,,,,,,,896.6465983714857,,,,,,,,,,,,,,,,,,,,,,,,,879.5582053313971,,,,,,,,,,,,,,,,,,,,,,,,,894.312255859375,,,,,,,,,,,,,,,,,,,,,,,,,1954000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-10,,,,,,,,,,,,,,890.4317175718146,,,,,,,,,,,,,,,,,,,,,,,,,898.5020925495737,,,,,,,,,,,,,,,,,,,,,,,,,885.3641014854536,,,,,,,,,,,,,,,,,,,,,,,,,892.1176147460938,,,,,,,,,,,,,,,,,,,,,,,,,1360800.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-11,,,,,,,,,,,,,,892.8258619046411,,,,,,,,,,,,,,,,,,,,,,,,,899.8088574726104,,,,,,,,,,,,,,,,,,,,,,,,,875.7374693080737,,,,,,,,,,,,,,,,,,,,,,,,,898.2127685546875,,,,,,,,,,,,,,,,,,,,,,,,,1796100.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-12,,,,,,,,,,,,,,898.2326951129166,,,,,,,,,,,,,,,,,,,,,,,,,913.4756063734787,,,,,,,,,,,,,,,,,,,,,,,,,894.3322200211928,,,,,,,,,,,,,,,,,,,,,,,,,912.8072509765625,,,,,,,,,,,,,,,,,,,,,,,,,1868700.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-13,,,,,,,,,,,,,,911.4106034132769,,,,,,,,,,,,,,,,,,,,,,,,,921.5858376226937,,,,,,,,,,,,,,,,,,,,,,,,,907.1509566670405,,,,,,,,,,,,,,,,,,,,,,,,,913.7748413085938,,,,,,,,,,,,,,,,,,,,,,,,,1327500.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-16,,,,,,,,,,,,,,919.7602923168995,,,,,,,,,,,,,,,,,,,,,,,,,920.3887668019069,,,,,,,,,,,,,,,,,,,,,,,,,903.1507138763772,,,,,,,,,,,,,,,,,,,,,,,,,905.6646118164062,,,,,,,,,,,,,,,,,,,,,,,,,1661000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-17,,,,,,,,,,,,,,906.223256676145,,,,,,,,,,,,,,,,,,,,,,,,,906.3928266679584,,,,,,,,,,,,,,,,,,,,,,,,,893.2748068596256,,,,,,,,,,,,,,,,,,,,,,,,,895.0903930664062,,,,,,,,,,,,,,,,,,,,,,,,,1387000.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
2024-09-18,,,,,,,,,,,,,,897.753887154995,,,,,,,,,,,,,,,,,,,,,,,,,902.7816221739396,,,,,,,,,,,,,,,,,,,,,,,,,888.7857352154206,,,,,,,,,,,,,,,,,,,,,,,,,890.3519287109375,,,,,,,,,,,,,,,,,,,,,,,,,1338200.0,,,,,,,,,,,,0.0,0.0,COST,459448811520,60.991753,0.45,16.97
